Timestamp,Unixtime,Int64time,LapseTime,stateDMA1,voltageSetDMA1,voltageReadDMA1,currentDiameterDMA1,stateDMA2,voltageSetDMA2,voltageReadDMA2,currentDiameterDMA2,TESet,TE1ReadT1,TE1ReadT2,N1cpcCount,N2cpcCount,N1cpcSerial,N2cpcSerial,RH1,RH2
2025-05-06T15:03:40.983,1.746543820983e9,63882227020983,331.625,CLASSIFIER,-54.0,273.0570467903135,49.885222562668396,DOWNSCAN,99.08050969594733,-96.36725858081263,41.234098305454815,74.53734399604798,NaN,NaN,0.0,0.0,3550.0,0.0,27.30570467903135,21.94617771421008
2025-05-06T15:03:41.095,1.746543821095e9,63882227021095,331.741,CLASSIFIER,-54.0,273.0052233874858,49.885222562668396,DOWNSCAN,98.75594374901675,-97.01993616045002,41.16258266502954,74.53734399604798,NaN,NaN,0.0,0.0,3550.0,0.0,27.30052233874858,21.93605981175324
2025-05-06T15:03:41.208,1.746543821208e9,63882227021208,331.851,CLASSIFIER,-54.0,272.8250753681323,49.885222562668396,DOWNSCAN,98.44531927021823,-96.5733023535904,41.094041974361105,74.53734399604798,NaN,NaN,0.0,0.0,3550.0,0.0,27.282507536813227,21.93902114905768
2025-05-06T15:03:41.321,1.746543821321e9,63882227021321,331.964,CLASSIFIER,-54.0,272.7066218759546,49.885222562668396,DOWNSCAN,98.13007191418231,-95.93419651946533,41.02438380500891,74.53734399604798,NaN,NaN,0.0,0.0,3550.0,0.0,27.270662187595462,21.937293702296756
2025-05-06T15:03:41.436,1.746543821436e9,63882227021436,332.076,CLASSIFIER,-54.0,272.4240609414892,49.885222562668396,DOWNSCAN,97.81699185719606,-94.03168455764899,40.955106929524135,74.53734399604798,NaN,NaN,0.0,0.0,3550.0,0.0,27.24240609414892,21.93408558688361
2025-05-06T15:03:41.617,1.746543821617e9,63882227021617,332.190,CLASSIFIER,-54.0,272.1365644448497,49.885222562668396,DOWNSCAN,97.50098320637657,-93.32225240586922,40.885082914145485,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.21365644448497,21.904102046676144
2025-05-06T15:03:41.729,1.746543821729e9,63882227021729,332.375,CLASSIFIER,-54.0,272.5449822147539,49.885222562668396,DOWNSCAN,96.98912858560568,-93.35309728203356,40.77144908198908,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.254498221475387,21.930754082416115
2025-05-06T15:03:41.862,1.746543821862e9,63882227021862,332.486,CLASSIFIER,-54.0,272.72883190573793,49.885222562668396,DOWNSCAN,96.68308499969358,-92.4104778664514,40.70337986556188,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.272883190573793,21.84425835531556
2025-05-06T15:03:41.976,1.746543821976e9,63882227021976,332.597,CLASSIFIER,-54.0,272.8559226317202,49.885222562668396,DOWNSCAN,96.37702726298701,-93.76888621272883,40.63521243501981,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.28559226317202,21.93840420378592
2025-05-06T15:03:42.091,1.746543822091e9,63882227022091,332.731,CLASSIFIER,-54.0,272.57336169725477,49.885222562668396,DOWNSCAN,96.01137308741362,-93.8305759650575,40.55364596759018,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.257336169725477,21.93754048040546
2025-05-06T15:03:42.205,1.746543822205e9,63882227022205,332.849,CLASSIFIER,-54.0,272.8904715669387,49.885222562668396,DOWNSCAN,95.68773023586435,-93.5233609984607,40.48133657937205,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.28904715669387,21.95543189328646
2025-05-06T15:03:42.321,1.746543822321e9,63882227022321,332.960,CLASSIFIER,-54.0,272.90897992509144,49.885222562668396,DOWNSCAN,95.3868574311199,-94.59676268897965,40.41401770390157,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.290897992509144,21.929890359035653
2025-05-06T15:03:42.437,1.746543822437e9,63882227022437,333.074,CLASSIFIER,-54.0,273.0496434470524,49.885222562668396,DOWNSCAN,95.07847761883122,-91.60851108617862,40.3449218525319,74.54168977165222,NaN,NaN,0.0,0.0,3630.0,0.0,27.30496434470524,21.87165072538164
2025-05-06T15:03:42.587,1.746543822587e9,63882227022587,333.189,CLASSIFIER,-54.0,272.61654786627787,49.885222562668396,DOWNSCAN,94.76549455708565,-90.56101909163772,40.27469336438266,74.54601772403717,NaN,NaN,0.0,0.0,3630.0,0.0,27.261654786627787,21.919278900361405
