Timestamp,Unixtime,Int64time,LapseTime,stateDMA1,voltageSetDMA1,voltageReadDMA1,currentDiameterDMA1,stateDMA2,voltageSetDMA2,voltageReadDMA2,currentDiameterDMA2,TESet,TE1ReadT1,TE1ReadT2,N1cpcCount,N2cpcCount,N1cpcSerial,N2cpcSerial,RH1,RH2
2025-05-01T13:33:56.572,1.746106436572e9,63881789636572,0.121,CLASSIFIER,128.0,210.3100109808338,79.92641364796921,HOLD,25.0,-23.142756361721695,20.13996686377081,53.44519501590729,NaN,NaN,0.0,0.0,1890.0,0.0,21.03100109808338,15.928246755368036
2025-05-01T13:33:56.68,1.74610643668e9,63881789636680,0.365,CLASSIFIER,128.0,210.12616128984973,79.92641364796921,HOLD,25.0,-22.403713128824165,20.13996686377081,53.44519501590729,NaN,NaN,0.0,0.0,1890.0,0.0,21.012616128984973,15.986733167130751
2025-05-01T13:33:56.842,1.746106436842e9,63881789636842,0.473,CLASSIFIER,128.0,210.42229502029386,79.92641364796921,HOLD,25.0,-22.464169086106267,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.042229502029386,16.00252696608777
2025-05-01T13:33:56.949,1.746106436949e9,63881789636949,0.636,CLASSIFIER,128.0,210.45684395551234,79.92641364796921,HOLD,25.0,-23.82381122743027,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.045684395551234,16.021528880457936
2025-05-01T13:33:57.054,1.746106437054e9,63881789637054,0.743,CLASSIFIER,128.0,210.45807784605586,79.92641364796921,HOLD,25.0,-21.99409317336176,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.045807784605586,15.995123622826668
2025-05-01T13:33:57.158,1.746106437158e9,63881789637158,0.849,CLASSIFIER,128.0,210.41612556757627,79.92641364796921,HOLD,25.0,-23.13411979639568,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.041612556757627,15.967361085597531
2025-05-01T13:33:57.271,1.746106437271e9,63881789637271,0.954,CLASSIFIER,128.0,210.38404441344483,79.92641364796921,HOLD,25.0,-22.100199547367083,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.038404441344483,15.982414550228441
2025-05-01T13:33:57.379,1.746106437379e9,63881789637379,1.065,CLASSIFIER,128.0,210.41489167703276,79.92641364796921,HOLD,25.0,-24.671428424426267,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.041489167703276,15.977972544271779
2025-05-01T13:33:57.487,1.746106437487e9,63881789637487,1.172,CLASSIFIER,128.0,210.3531971498569,79.92641364796921,HOLD,25.0,-23.050221733228682,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.03531971498569,15.973283760206414
2025-05-01T13:33:57.595,1.746106437595e9,63881789637595,1.280,CLASSIFIER,128.0,210.35072936876986,79.92641364796921,HOLD,25.0,-22.53202781366781,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.035072936876986,16.003514078522585
2025-05-01T13:33:57.703,1.746106437703e9,63881789637703,1.388,CLASSIFIER,128.0,210.25571979691904,79.92641364796921,HOLD,25.0,-23.383346395803528,20.13996686377081,53.44945591163635,NaN,NaN,0.0,0.0,1870.0,0.0,21.025571979691904,15.924791861846188
2025-05-01T13:33:57.866,1.746106437866e9,63881789637866,1.496,CLASSIFIER,128.0,210.22980809550518,79.92641364796921,HOLD,25.0,-23.561012882510113,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,21.022980809550518,15.987103334293806
2025-05-01T13:33:57.974,1.746106437974e9,63881789637974,1.659,CLASSIFIER,128.0,209.69800127124927,79.92641364796921,HOLD,25.0,-22.198903151092964,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,20.969800127124927,16.002156798924716
2025-05-01T13:33:58.08,1.74610643808e9,63881789638080,1.767,CLASSIFIER,128.0,210.0521278572387,79.92641364796921,HOLD,25.0,-22.897231147453567,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,21.00521278572387,15.997714792968054
2025-05-01T13:33:58.185,1.746106438185e9,63881789638185,1.875,CLASSIFIER,128.0,210.1446696480025,79.92641364796921,HOLD,25.0,-23.526466621206055,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,21.01446696480025,16.019431266533957
2025-05-01T13:33:58.299,1.746106438299e9,63881789638299,1.981,CLASSIFIER,128.0,210.1964930508302,79.92641364796921,HOLD,25.0,-22.783722003168805,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,21.01964930508302,15.916154628041568
2025-05-01T13:33:58.407,1.746106438407e9,63881789638407,2.093,CLASSIFIER,128.0,210.23967921985331,79.92641364796921,HOLD,25.0,-22.61962726197453,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,21.02396792198533,15.968471587086697
2025-05-01T13:33:58.516,1.746106438516e9,63881789638516,2.200,CLASSIFIER,128.0,209.74612300244644,79.92641364796921,HOLD,25.0,-23.68315859212089,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,20.974612300244644,15.988954170109082
2025-05-01T13:33:58.624,1.746106438624e9,63881789638624,2.308,CLASSIFIER,128.0,210.30877709029028,79.92641364796921,HOLD,25.0,-22.73313640625929,20.13996686377081,53.45366869544983,NaN,NaN,0.0,0.0,1860.0,0.0,21.030877709029028,15.987596890511213
