Timestamp,Unixtime,Int64time,LapseTime,stateDMA1,voltageSetDMA1,voltageReadDMA1,currentDiameterDMA1,stateDMA2,voltageSetDMA2,voltageReadDMA2,currentDiameterDMA2,TESet,TE1ReadT1,TE1ReadT2,N1cpcCount,N2cpcCount,N1cpcSerial,N2cpcSerial,RH1,RH2
2025-05-08T17:49:41.682,1.746726581682e9,63882409781682,184.684,CLASSIFIER,-595.0,393.81421261271043,200.00858321460112,UPSCAN,3610.207584055787,-3583.9270801648127,357.15819728892245,64.82430102443695,NaN,NaN,0.0,232.57322603634896,242.0,224.3,39.38142126127104,25.05829644306914
2025-05-08T17:49:41.86,1.74672658186e9,63882409781860,184.791,CLASSIFIER,-595.0,393.7833653491225,200.00858321460112,UPSCAN,3621.197729996402,-3594.9399347505278,357.9617320980347,64.8284405078888,NaN,NaN,0.0,420.034464620152,242.0,212.7,39.37833653491225,25.061011002264877
2025-05-08T17:49:41.965,1.746726581965e9,63882409781965,184.970,CLASSIFIER,-595.0,393.4613199172645,200.00858321460112,UPSCAN,3639.705655340172,-3604.957116733658,359.3143952714449,64.8284405078888,NaN,NaN,0.0,147.41425241287115,242.0,212.7,39.34613199172645,25.052373768460257
2025-05-08T17:49:42.071,1.746726582071e9,63882409782071,185.076,CLASSIFIER,-595.0,393.567434504007,200.00858321460112,UPSCAN,3650.7101517747064,-3625.0815477383185,360.1183546575377,64.8284405078888,NaN,NaN,0.0,226.30627999067735,242.0,212.7,39.3567434504007,25.106911730483716
2025-05-08T17:49:42.178,1.746726582178e9,63882409782178,185.182,CLASSIFIER,-595.0,393.60691900139955,200.00858321460112,UPSCAN,3661.7125804047023,-3636.297978506718,360.9219330789224,64.8284405078888,NaN,NaN,0.0,225.61312169056583,242.0,212.7,39.360691900139955,25.074707187297918
2025-05-08T17:49:42.289,1.746726582289e9,63882409782289,185.288,CLASSIFIER,-595.0,393.5230144444404,200.00858321460112,UPSCAN,3672.7651181040837,-3646.7753660422204,361.7289414668843,64.8284405078888,NaN,NaN,0.0,270.604524713934,242.0,212.7,39.35230144444404,25.028436291916023
2025-05-08T17:49:42.397,1.746726582397e9,63882409782397,185.399,CLASSIFIER,-595.0,393.05536992844736,200.00858321460112,UPSCAN,3684.444813524747,-3658.191671608165,362.58149365941875,64.8284405078888,NaN,NaN,0.0,224.59111193347226,242.0,212.7,39.305536992844736,25.083097642993835
2025-05-08T17:49:42.505,1.746726582505e9,63882409782505,185.506,CLASSIFIER,-595.0,393.6340645933569,200.00858321460112,UPSCAN,3695.607075260683,-3669.2736187164883,363.39603913810106,64.8284405078888,NaN,NaN,0.0,282.3135389466993,242.0,212.7,39.36340645933569,25.070018403232552
2025-05-08T17:49:42.611,1.746726582611e9,63882409782611,185.614,CLASSIFIER,-595.0,393.97461838336767,200.00858321460112,UPSCAN,3706.9948110893656,-3679.928672738697,364.2268012381939,64.8284405078888,NaN,NaN,0.0,253.97594498546204,242.0,212.7,39.39746183833677,25.06421911767802
2025-05-08T17:49:42.718,1.746726582718e9,63882409782718,185.722,CLASSIFIER,-595.0,393.6464034987921,200.00858321460112,UPSCAN,3718.395302996952,-3691.326471378943,365.05825592854234,64.8284405078888,NaN,NaN,0.0,254.4727372923141,242.0,212.7,39.36464034987921,25.078162080819766
2025-05-08T17:49:42.89,1.74672658289e9,63882409782890,185.828,CLASSIFIER,-595.0,393.64393571770506,200.00858321460112,UPSCAN,3729.678898424281,-3702.2134788699077,365.8809523823099,64.83255732822417,NaN,NaN,0.0,397.41119107438726,241.0,211.9,39.364393571770506,25.02473462028547
2025-05-08T17:49:42.996,1.746726582996e9,63882409782996,186.001,CLASSIFIER,-595.0,393.76485699096975,200.00858321460112,UPSCAN,3748.0956982237426,-3712.8253500654864,367.22324354417145,64.83255732822417,NaN,NaN,0.0,159.5034113604188,241.0,211.9,39.376485699096975,25.048795485884057
2025-05-08T17:49:43.102,1.746726583102e9,63882409783102,186.107,CLASSIFIER,-595.0,393.53658724041907,200.00858321460112,UPSCAN,3759.379429207999,-3732.535225934498,368.04534806221767,64.83255732822417,NaN,NaN,0.0,264.2096183605796,241.0,211.9,39.35365872404191,25.055088327655994
