Timestamp,Unixtime,Int64time,LapseTime,stateDMA1,voltageSetDMA1,voltageReadDMA1,currentDiameterDMA1,stateDMA2,voltageSetDMA2,voltageReadDMA2,currentDiameterDMA2,TESet,TE1ReadT1,TE1ReadT2,N1cpcCount,N2cpcCount,N1cpcSerial,N2cpcSerial,RH1,RH2
2025-05-08T15:00:49.914,1.746716449914e9,63882399649914,314.749,CLASSIFIER,128.0,380.0008079780355,79.92641364796921,DOWNSCAN,160.18552805872838,-157.59310397197623,53.27760273127921,24.29776077175141,NaN,NaN,0.0,1466.4484171631393,1470.0,1213.8,38.00008079780355,19.645465406767926
2025-05-08T15:00:50.027,1.746716450027e9,63882399650027,314.863,CLASSIFIER,128.0,380.2537555394565,79.92641364796921,DOWNSCAN,159.66611828599227,-157.91759206922507,53.18456328300396,24.29776077175141,NaN,NaN,0.0,1367.3076997058672,1470.0,1213.8,38.02537555394565,19.58463460297253
2025-05-08T15:00:50.136,1.746716450136e9,63882399650136,314.977,CLASSIFIER,128.0,380.24265052456485,79.92641364796921,DOWNSCAN,159.14935620465135,-157.6042081273954,53.09187150224387,24.29776077175141,NaN,NaN,0.0,1271.0730630684143,1470.0,1213.8,38.024265052456485,19.634853948093678
2025-05-08T15:00:50.313,1.746716450313e9,63882399650313,315.089,CLASSIFIER,128.0,380.0958175498863,79.92641364796921,DOWNSCAN,158.64184959190857,-154.95525016240208,53.00071636443542,24.302037564277654,NaN,NaN,0.0,2090.8909219747666,1460.0,1180.6,38.00958175498863,19.672610998725304
2025-05-08T15:00:50.423,1.746716450423e9,63882399650423,315.267,CLASSIFIER,128.0,380.2969417084796,79.92641364796921,DOWNSCAN,157.8438769127174,-154.54069502675338,52.85714056800907,24.302037564277654,NaN,NaN,0.0,861.1542841752727,1460.0,1180.6,38.02969417084796,19.660642260453187
2025-05-08T15:00:50.532,1.746716450532e9,63882399650532,315.376,CLASSIFIER,128.0,380.28460280304444,79.92641364796921,DOWNSCAN,157.35376891596826,-155.5783166609217,52.768805786068164,24.302037564277654,NaN,NaN,0.0,1307.1414994310187,1460.0,1180.6,38.028460280304444,19.664220543029387
2025-05-08T15:00:50.642,1.746716450642e9,63882399650642,315.486,CLASSIFIER,128.0,379.87001558042266,79.92641364796921,DOWNSCAN,156.8633696523654,-154.85407896858305,52.6803022541601,24.302037564277654,NaN,NaN,0.0,1344.7082003892042,1460.0,1180.6,37.987001558042266,19.638802397832933
2025-05-08T15:00:50.757,1.746716450757e9,63882399650757,315.595,CLASSIFIER,128.0,379.49738063628047,79.92641364796921,DOWNSCAN,156.37620850677968,-154.85407896858305,52.59226742522616,24.302037564277654,NaN,NaN,0.0,1386.4998888110013,1460.0,1180.6,37.94973806362805,19.637691896343767
2025-05-08T15:00:50.871,1.746716450871e9,63882399650871,315.710,CLASSIFIER,128.0,380.2537555394565,79.92641364796921,DOWNSCAN,155.86602677786206,-151.73874647598495,52.49994834336866,24.302037564277654,NaN,NaN,0.0,1383.7484513067911,1460.0,1180.6,38.02537555394565,19.63287972322405
2025-05-08T15:00:50.983,1.746716450983e9,63882399650983,315.820,CLASSIFIER,128.0,380.22784383804265,79.92641364796921,DOWNSCAN,155.37485856328965,-152.2211603391952,52.41094917802096,24.302037564277654,NaN,NaN,0.0,1374.531077233889,1460.0,1180.6,38.022784383804265,19.679520785769
