v,Dd,zend,Ls1,q,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61
-100,1.0e-7,18.7,7.61,0.45,1.4176113982609441e-140,7.544939520627548e-130,1.245333844742274e-119,6.431789377193027e-110,1.979845761634097e-100,1.8354256151924957e-91,5.2683272510794636e-83,2.0894398179744742e-74,2.238597487486692e-66,6.92603336594882e-59,1.1225381884573062e-51,4.880424132665637e-45,9.985819772735064e-39,5.662878745817797e-33,1.1912573159253323e-27,7.629432183637141e-23,1.6116009567565357e-18,1.0771358904323968e-14,2.445190495350456e-11,1.8458644236594933e-8,4.753310427797825e-6,0.000423177208892934,0.012968761265579337,0.13307847334712558,0.4264640557211328,0.36586881076599365,0.06033549709056551,0.0008562966294316783,1.5617772873894175e-7,1.4774966726612306e-14,7.433799459415918e-15,-1.6661941661990846e-13,2.346167331396701e-12,-2.2536425649561507e-11,1.5897474581787774e-10,-8.679914774553661e-10,3.803080101146416e-9,-1.3716857634029091e-8,4.149002465625066e-8,-1.0671955751539606e-7,2.3591348869304604e-7,-4.5184682269620346e-7,7.544746692203654e-7,-1.1033727544369158e-6,1.4179613390168395e-6,-1.6047711081110963e-6,1.6012345415785414e-6,-1.408774514821598e-6,1.0919163256835875e-6,-7.44149200906776e-7,4.445455356239783e-7,-2.3176602871455462e-7,1.0482612078159052e-7,-4.0806797375632326e-8,1.3529633359845647e-8,-3.767585376001624e-9,8.646090232923262e-10,-1.5921274661892255e-10,2.2616022474425213e-11,-2.3263253364564914e-12,1.5421024488992034e-13
-100,2.0e-7,18.7,7.61,0.45,6.892913678505704e-77,4.713981757066938e-71,1.8877553034280373e-65,4.425582983360486e-60,6.1379158167862246e-55,4.974886548895246e-50,2.3558880387911604e-45,6.562624488094945e-41,1.0658145741509799e-36,1.0086676815821223e-32,5.563821235698303e-29,1.7845528055580622e-25,3.3219399330931517e-22,3.5865806584569437e-19,2.2403689228717795e-16,8.086477857640793e-14,1.6829315035183507e-11,2.0148171467837417e-9,1.3855873726102137e-7,5.464490832107861e-6,0.0001236862728393492,0.0016149604141772527,0.012304150026356677,0.05575116681208542,0.15370732534279521,0.26191430065513965,0.2733092149560963,0.16912440919444485,0.05951768657380284,0.011393561372482016,0.0011685879427459256,6.324227544465052e-5,2.0541750721715673e-6,2.6367027571860576e-8,7.509624032891493e-8,-1.7391868004668762e-7,3.627484108676461e-7,-6.413840127005087e-7,9.354773352181816e-7,-1.1047960442585679e-6,1.0462127776142923e-6,-7.909730888253902e-7,4.772839336207265e-7,-2.3092282275815407e-7,9.059447150728558e-8,-2.926489150762603e-8,7.824593992943226e-9,-1.6856225054331845e-9,2.754347102293043e-10,-3.2516067430906834e-11,2.8302860716336797e-12,-1.6184711433492183e-13,5.629310623667607e-15,-1.0508609953727005e-16,9.465418360079212e-19,-3.8505556114391006e-21,6.898255621506902e-24,-5.392032954511409e-27,1.855359141418186e-30,-2.8184686870264782e-34,1.9117960593048564e-38
-100,2.0e-7,18.7,7.61,0.45,9.769302666855022e-72,4.271465682107348e-66,1.093726124352784e-60,1.639899195329173e-55,1.454371253797493e-50,7.529575191243474e-46,2.2765364021288253e-41,4.0454989618823865e-37,4.183086558030903e-33,2.515350300684772e-29,8.803072215784308e-26,1.7838825988772322e-22,2.0932948531949147e-19,1.4174298956605463e-16,5.5284186687215316e-14,1.2383142257211094e-11,1.5886623644065331e-9,1.1634541599315548e-7,4.854548787456976e-6,0.00011526025941369073,0.0015620981182502048,0.012216158458515092,0.05628148366652352,0.15686278337735288,0.2685433572929426,0.27791456254441604,0.16496610981772228,0.05249824076362099,0.008382874204279404,0.0006296489641796204,2.2079516973652458e-5,3.36209055628456e-7,1.5322516585081634e-7,-4.84086084807488e-7,1.2425208911980467e-6,-2.5643246518196123e-6,4.333881978855327e-6,-6.094788588331812e-6,7.239662409276729e-6,-7.3784910539561835e-6,6.573258314494606e-6,-5.242705317835522e-6,3.860839267223485e-6,-2.7195995063133894e-6,1.8886676407407927e-6,-1.3083465094631808e-6,8.935258444338884e-7,-5.860231345277587e-7,3.5891693248136917e-7,-2.006198692494988e-7,1.0059731544103101e-7,-4.465845620081895e-8,1.7355579802338494e-8,-5.8396026628874e-9,1.6802001024778415e-9,-4.0719037307176225e-10,8.149453747538705e-11,-1.3109234142510401e-11,1.6289773255390185e-12,-1.4677310757049264e-13,8.53462766278285e-15
-100,2.0e-7,18.7,7.61,0.45,4.3931854121662786e-51,-3.667839503571029e-46,1.0308298801509469e-41,-1.2177102204454726e-37,6.479918737685662e-34,-1.5692989101851614e-30,1.7471808420763282e-27,-9.06220958292393e-25,2.193939835739213e-22,-2.528003909187912e-20,1.441896783295743e-18,-4.331518671719924e-17,8.20066601103788e-16,2.1141879524243975e-14,7.289594776170878e-12,1.0164568379099262e-9,8.127238897123713e-8,3.67883676962671e-6,9.417452750113055e-5,0.0013651280802367016,0.011307662320903135,0.05459911314628427,0.15774073785611753,0.27597988013304897,0.28457507830316103,0.16175161316964928,0.04623435564720064,0.006019929505895091,0.00032222425918741293,6.299168623118191e-6,4.2661912531550973e-8,8.465368524457729e-11,2.672366200524402e-11,-1.93565562565354e-10,1.1184718387841763e-9,-5.260495373660268e-9,2.0523696339552958e-8,-6.743436733712801e-8,1.888416628540734e-7,-4.5500596495824924e-7,9.503765896127844e-7,-1.7310085421740287e-6,2.761967533839512e-6,-3.873935024608928e-6,4.788091631477085e-6,-5.222878018847875e-6,5.0312176139211674e-6,-4.27908716726428e-6,3.2096006425971283e-6,-2.1186438808286645e-6,1.2268315445320152e-6,-6.204325243110794e-7,2.723849809187705e-7,-1.02993123490469e-7,3.3191560589645213e-8,-8.990689762167387e-9,2.008558995830051e-9,-3.6037332197284155e-10,4.9923723817186323e-11,-5.013201801595019e-12,3.2477452866786073e-13
-100,2.0e-7,18.7,7.61,0.45,3.1149657888176005e-41,-1.9441852059535444e-39,6.500785306053106e-38,-1.3128223115484286e-36,1.7650881806834692e-35,-1.6966627195624125e-34,1.4766477674658465e-33,1.8866224822379413e-30,8.328004377463277e-27,2.1160346562719962e-23,3.102689338143565e-20,2.6150438877306917e-17,1.2622236202276131e-14,3.4796804350626326e-12,5.452932910951605e-10,4.840168447944218e-8,2.423597033216268e-6,6.826008647020421e-5,0.001082606505347046,0.00973592663955849,0.0505045326655186,0.15459279547342475,0.281185475967964,0.29339285624343175,0.16203495153877634,0.04255482091040902,0.004660641948243827,0.00018250697542953364,2.1463474634715504e-6,6.146486633943548e-9,4.071718250986285e-12,-1.3477773562500852e-12,1.3287953202718624e-11,-1.0203536855827594e-10,6.234765690980927e-10,-3.1001778543446393e-9,1.2784787865564814e-8,-4.4393412476689084e-8,1.313581986924588e-7,-3.343630084099258e-7,7.376514351425173e-7,-1.4187667254445788e-6,2.389873116609889e-6,-3.5377272900774143e-6,4.613192635534518e-6,-5.306947354531526e-6,5.388984486239064e-6,-4.829019909183759e-6,3.813971486479454e-6,-2.649199679912052e-6,1.6130533268624442e-6,-8.570485156862869e-7,3.9495057489365617e-7,-1.5659530469342937e-7,5.286046300470436e-8,-1.4979948512102712e-8,3.496686496566386e-9,-6.546069087209149e-10,9.448294598076056e-11,-9.869754522546345e-12,6.640643642737009e-13
-100,2.0e-7,18.7,7.61,0.45,2.6560229348555084e-58,3.4066587342538537e-53,2.5464720911207493e-48,1.1082678543740104e-43,2.8356561899307158e-39,4.2097277414178447e-35,3.6215200098241088e-31,1.815464613812189e-27,5.2489977808620145e-24,8.734677429290494e-21,8.352074926733613e-18,4.568414114027804e-15,1.4232393789882749e-12,2.5169690381371793e-10,2.513397495007273e-8,1.411825264211375e-6,4.4456336699721295e-5,0.0007842751931159982,0.007799011590306078,0.044313520427668035,0.14645172655495037,0.28206789563823115,0.30410069547458046,0.1680722012028554,0.04212467078235457,0.004111849583760235,0.00012729682525374836,9.618595329243417e-7,1.3180957464818316e-9,2.2756730807609174e-13,7.419674466973623e-14,-9.507161313026498e-13,9.37006534202322e-12,-7.195074122550051e-11,4.3964756953791293e-10,-2.1861056882385735e-9,9.015256253905991e-9,-3.1304234230744674e-8,9.262788410129343e-8,-2.357777332703399e-7,5.201585727786128e-7,-1.000450413290403e-6,1.685230933782822e-6,-2.494646049868039e-6,3.2530158398793485e-6,-3.7422204878101936e-6,3.800069423434109e-6,-3.4052076322926962e-6,2.6894411705463465e-6,-1.8680964950327504e-6,1.1374526888241836e-6,-6.043520899398619e-7,2.7850139589498543e-7,-1.1042397250868556e-7,3.727482371745434e-8,-1.056318682149903e-8,2.4657062801995368e-9,-4.6159939849806666e-10,6.662513170769889e-11,-6.959707864315271e-12,4.682683868688611e-13
-100,2.0e-7,18.7,7.61,0.45,2.7323193290103095e-54,2.352008738480668e-49,1.1777196597178048e-44,3.4264250951937345e-40,5.847235523822243e-36,5.774969122566578e-32,3.29576868775641e-28,1.0925655838805733e-24,2.0815217408128995e-21,2.2732505159953215e-18,1.4200800549355297e-15,5.048593135344175e-13,1.0164275850156264e-10,1.1543867116140414e-8,7.355234021273046e-7,2.6205826087706454e-5,0.0005213451849595156,0.005812335781904755,0.03673040679570874,0.133279261292529,0.277037357164333,0.3161259239506982,0.18075547103065145,0.04539220310647706,0.004204731058380164,0.00011338113368252777,6.300402945802641e-7,4.6484638441974746e-10,2.877634311179388e-14,-5.277871284736993e-15,9.006193423840115e-14,-1.1540783325379193e-12,1.1374361930289877e-11,-8.734130895296348e-11,5.336900433123427e-10,-2.6537229369172886e-9,1.0943657679447259e-8,-3.8000342274250474e-8,1.1244138010351914e-7,-2.8621158718907004e-7,6.314226905144999e-7,-1.2144509861900012e-6,2.045708954988821e-6,-3.0282613862820355e-6,3.94884968045529e-6,-4.5426972707365004e-6,4.6129203382521035e-6,-4.133595940670749e-6,3.264724006787847e-6,-2.267690232871206e-6,1.3807586276502658e-6,-7.336255569324316e-7,3.3807402186736813e-7,-1.3404412705586433e-7,4.524806609338738e-8,-1.2822697139468294e-8,2.993131277535883e-9,-5.603374612910119e-10,8.087652904389057e-11,-8.44841879930189e-12,5.684329744680852e-13
-100,2.0e-7,18.7,7.61,0.45,1.7998512812961731e-50,1.0422703326237926e-45,3.5040124503864007e-41,6.829751556455768e-37,7.789499730634044e-33,5.127908307432208e-29,1.9448078414458235e-25,4.270053117350932e-22,5.367616592977967e-19,3.8512214174064155e-16,1.5729483419202897e-13,3.6364523694650663e-11,4.732951327051065e-9,3.4538142111798645e-7,1.405913849393138e-5,0.0003187264367542263,0.004032105889685874,0.02868619133391752,0.11595935086943046,0.2649252611756682,0.3277440890996621,0.2003879200115821,0.05282672996644059,0.004976736596091309,0.00012787350493988805,6.05527419520806e-7,2.990121634146499e-10,7.765203324677299e-15,2.160526592791089e-16,-5.006486358469801e-15,8.542960904471161e-14,-1.0947184433945394e-12,1.0789322910430333e-11,-8.284891859556841e-11,5.062397562403876e-10,-2.5172289975196647e-9,1.0380771883305322e-8,-3.6045798963300295e-8,1.0665797042343489e-7,-2.7149032654305714e-7,5.989455357767687e-7,-1.1519858369446607e-6,1.940488146047986e-6,-2.872503104063131e-6,3.7457410433493167e-6,-4.30904414992742e-6,4.375655301900359e-6,-3.92098490054637e-6,3.0968032964027958e-6,-2.1510518419857123e-6,1.3097394636586846e-6,-6.958916093091135e-7,3.206852227539769e-7,-1.2714958252733269e-7,4.292073692677059e-8,-1.21631631610263e-8,2.8391799084907378e-9,-5.315165672859721e-10,7.671665391132477e-11,-8.013875333005937e-12,5.391956886575511e-13
-100,2.0e-7,18.7,7.61,0.45,7.824724850607157e-47,3.0535998979084904e-42,6.904001967036245e-38,9.029245714405487e-34,6.89228567718819e-30,3.0280740042310854e-26,7.639932752318293e-23,1.1119151317262754e-19,9.227493009342367e-17,4.3509304870956134e-14,1.1618957272575047e-11,1.7465494696650604e-9,1.4694566505837756e-7,6.893501166582296e-6,0.00017962841759446588,0.0026029194350624795,0.02108494461943961,0.09611562775874305,0.24526054173395864,0.3361672721060675,0.22642245166636443,0.06533054663358574,0.006649160293321293,0.0001790456979225099,8.190957248996198e-7,3.37166551090416e-10,5.197936716668946e-15,-7.217475385040956e-18,2.3335650440873125e-16,-5.40756154601019e-15,9.227348931733406e-14,-1.1824177972043017e-12,1.165366994875248e-11,-8.948605588981186e-11,5.467952978523323e-10,-2.718887567592262e-9,1.1212389354856447e-8,-3.8933475961782073e-8,1.1520248259280264e-7,-2.9323977845746443e-7,6.469278609505523e-7,-1.2442729577630612e-6,2.095943237801521e-6,-3.102623156336514e-6,4.045817350831406e-6,-4.654247420074288e-6,4.7261948802142475e-6,-4.235100227001751e-6,3.3448923360423306e-6,-2.3233754720699895e-6,1.4146644377745793e-6,-7.51640413647848e-7,3.4637574337310623e-7,-1.3733570505452565e-7,4.6359174368745815e-8,-1.3137570373490554e-8,3.0666303951521015e-9,-5.740970679214651e-10,8.286252730771615e-11,-8.655877567202024e-12,5.823913739412161e-13
-100,3.0e-7,18.7,7.61,0.45,6.827089850185258e-43,2.7026460942950616e-39,7.382850199267234e-36,1.3906116865741083e-32,1.803975087448505e-29,1.6107423415046603e-26,9.888354993588047e-24,4.168946871731475e-21,1.2053954693072765e-18,2.386609475633062e-16,3.2309508260959684e-14,2.9846744759487194e-12,1.8785722878495135e-10,8.036120131410439e-9,2.333010508343383e-7,4.588944604037031e-6,6.11517785847078e-5,0.0005533489347320557,0.0034228649284901145,0.014684145370124075,0.044760209307728435,0.10006176151563859,0.16867803647856436,0.21617419930108772,0.20720554488340126,0.14410874247814956,0.0704868515156853,0.02361523123840523,0.005309527984020971,0.0007885250474427435,7.905336709068047e-5,5.605182123669289e-6,3.9569302394645336e-7,-1.461901994071722e-7,3.757358912482249e-7,-7.243537400974321e-7,1.2111129222736228e-6,-1.754296446929773e-6,2.2124168828107992e-6,-2.444449657583743e-6,2.389108967744915e-6,-2.0972844390414875e-6,1.6914248710410363e-6,-1.2888514040076167e-6,9.509716526573242e-7,-6.849232675776553e-7,4.752427609634687e-7,-3.0973575777418296e-7,1.8488462360884494e-7,-9.913055799425947e-8,4.7089521527144016e-8,-1.9612328482534744e-8,7.09610319138309e-9,-2.2090580893746727e-9,5.850108219837813e-10,-1.2992212477303959e-10,2.3744470520216074e-11,-3.478884862178067e-12,3.931873102384889e-13,-3.2224788192878066e-14,1.7077375457708193e-15
-100,3.0e-7,18.7,7.61,0.45,-2.198087446227398e-36,1.6137288621401386e-33,-3.383995374757254e-31,3.0287992989866037e-28,1.7680606775031945e-25,9.848204045669537e-23,3.809769200544493e-20,9.895178187958245e-18,1.7622901424677031e-15,2.1347582488227348e-13,1.756728032222807e-11,9.791468006441296e-10,3.6879716224933436e-8,9.357711973928325e-7,1.596912478478532e-5,0.00018313011772676957,0.00141535213473461,0.00743963734785136,0.02711668723167681,0.0707868167441325,0.13742552434056954,0.20284100051435922,0.22504282364485453,0.1806279149196265,0.10021114363957569,0.036848227228856015,0.008663283343251567,0.0012638551015122393,0.00011164223289841719,5.8300223212630055e-6,1.848922421685391e-7,3.67829347910241e-9,3.0718319870535243e-10,-1.3168932538048375e-9,5.835962525537345e-9,-2.1898593581675662e-8,7.02366785112773e-8,-1.9415979435927215e-7,4.6597033348043754e-7,-9.768733385978204e-7,1.7981624983830782e-6,-2.918463575938035e-6,4.190536787202111e-6,-5.336902352482967e-6,6.039523142909091e-6,-6.0796763729024135e-6,5.445891669814736e-6,-4.338837419637332e-6,3.0706339936162718e-6,-1.9259836556966668e-6,1.0670604129805602e-6,-5.197736419339148e-7,2.212164208144576e-7,-8.158736727918779e-8,2.5794619945321203e-8,-6.891320862483055e-9,1.5258661355282765e-9,-2.725196221519234e-10,3.772440135501536e-11,-3.797691306664852e-12,2.4731950203719026e-13
-100,3.0e-7,18.7,7.61,0.45,-9.080908631357121e-24,1.6690785537147824e-22,-1.7966750283065196e-21,1.186143428535143e-20,-3.84334448595568e-20,1.3712800819292039e-19,5.752089332770918e-17,9.017200474835498e-15,9.987272917370049e-13,7.463929640908293e-11,3.7597881751478595e-9,1.271923510167994e-7,2.8818636149928834e-6,4.360477793701269e-5,0.0004406068782878524,0.002984299906063459,0.013721178793099637,0.043933330297257225,0.10173681311839307,0.1763441364930309,0.22948532980311906,0.21618153302148543,0.13943196316073184,0.05825013703612651,0.014983243845964382,0.002260937199544914,0.00019102304347897467,8.64651263925831e-6,2.0095091820785241e-7,2.2580896443146982e-9,1.3065023192741491e-11,-6.330201374193731e-12,4.6195897659395164e-11,-2.8029171181718277e-10,1.4274840737858715e-9,-6.150313687689336e-9,2.2616168465796205e-8,-7.156536762543097e-8,1.9626151592941397e-7,-4.692440074867512e-7,9.828963764440292e-7,-1.8107223900460415e-6,2.942633737983725e-6,-4.227773229781112e-6,5.377688762744766e-6,-6.060137997510947e-6,6.049842312609915e-6,-5.345880708977158e-6,4.174378041396561e-6,-2.8731123945738487e-6,1.7367760956564512e-6,-9.176481948425507e-7,4.2112385605682973e-7,-1.664864928521151e-7,5.609568649823849e-8,-1.5882185227554497e-8,3.70687375576029e-9,-6.943624621068567e-10,1.003406085935488e-10,-1.0499661821241586e-11,7.079818634538468e-13
-100,3.0e-7,18.7,7.61,0.45,8.88475025073151e-30,9.200889080128086e-27,6.514727052008203e-24,3.1479502319613667e-21,1.0355523363765582e-18,2.314373235089797e-16,3.504582493988181e-14,3.5849915471258743e-12,2.468925929894684e-10,1.1405363420982244e-8,3.5214093073972225e-7,7.239282996483386e-6,9.888992157008458e-5,0.0008973336752520722,0.0054437473222698545,0.02243974181351644,0.0648188725731035,0.1362863257480207,0.21276375519608498,0.2412816392984898,0.1879191920715649,0.09416036531696244,0.028508938961998378,0.0049038406715217996,0.00044896769801203726,2.0359198667443498e-5,4.23685844093878e-7,3.754105496323326e-9,1.3200214431059567e-11,-4.332612292582447e-14,6.361591508759453e-13,-5.5570259012918875e-12,4.035602200366877e-11,-2.4485925835898263e-10,1.2470346146661892e-9,-5.372859161424623e-9,1.9757325915721556e-8,-6.251913725128171e-8,1.7145341832185473e-7,-4.099309017762173e-7,8.586587010802773e-7,-1.581851193792096e-6,2.57069690249152e-6,-3.693407736266606e-6,4.69799051893876e-6,-5.294194415482659e-6,5.285210919281491e-6,-4.6702316879753415e-6,3.646799042888173e-6,-2.5099990711418223e-6,1.5172797669983452e-6,-8.016760974554166e-7,3.679031024154995e-7,-1.4544657363561448e-7,4.900663019744062e-8,-1.3875112468468722e-8,3.2384331187367713e-9,-6.066165456347153e-10,8.766083999398176e-11,-9.172866811155052e-12,6.185186332190085e-13
