v,Dd,zend,Ls1,q,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61
-1000.0,6.0e-8,18.7,7.61,0.45,0.0,2.306082191986198e-305,1.6736481855009995e-286,5.497693670201155e-269,9.6062445148662e-251,5.767181553632964e-234,1.7457300506742342e-218,2.0119223647405408e-197,3.391882402130255e-178,1.1007283888429143e-160,3.806330658782073e-142,7.832948590222785e-126,9.479850588297593e-109,7.37105322145084e-94,2.3397847015086897e-79,1.3297543899504846e-66,4.9663719308402045e-55,3.9838706609720476e-45,3.3156388362203725e-36,1.1697796391020526e-28,2.630904567562929e-22,6.024281054782084e-17,1.940425667484536e-12,1.050656417785655e-8,1.0425811281927665e-5,0.001961436824559921,0.06993262793185925,0.4482021208856642,0.4399620152427587,0.03986000550380633,7.135889303255593e-5,-2.3850829059573503e-8,1.5604270565846079e-7,-6.149924690171079e-7,1.6453809777721653e-6,-3.1844865682223145e-6,4.620231099489497e-6,-5.103269718231694e-6,4.255252721466558e-6,-2.5120858548070926e-6,7.346486720163135e-7,4.3698958251337615e-7,-8.729961811586502e-7,8.055776475283425e-7,-5.431737460671657e-7,2.923794525070623e-7,-1.2880990727874942e-7,4.647733108412689e-8,-1.354460314588654e-8,3.1039140773135815e-9,-5.36180863019213e-10,6.527992867384887e-11,-4.974556311021505e-12,1.8161558070387231e-13,-7.406656111991567e-16,3.583842767582615e-18,-1.4616261208963003e-20,1.619615547449952e-24,-4.9709594921581623e-29,3.840550206442541e-35,-8.524496265551611e-43
1000.0,6.0e-8,18.7,7.61,0.45,1.999236908677414e-97,-7.496036916864453e-68,9.280054351653351e-57,-1.780257589060838e-49,2.7375370631341748e-42,6.239979772834668e-37,-7.657450275366506e-33,2.101565124566894e-24,-8.186911539322453e-19,8.292760764676254e-16,-1.2189720540535873e-12,2.5833321564568563e-11,-2.6182934139038403e-10,1.6850071518143463e-9,-7.7177418035898e-9,2.6538632616807277e-8,-6.949419025586314e-8,1.333562713366327e-7,-1.4945309841745544e-7,-9.669768207663801e-8,9.846352814401283e-7,-2.8194592722054495e-6,5.308961940771183e-6,-7.315489918010012e-6,7.570322972052716e-6,-5.885005741034147e-6,3.3845541967169846e-6,-1.394172768238572e-6,3.876966263858364e-7,-6.527931220207276e-8,6.693443545457657e-5,0.04443709871721753,0.4672518136761325,0.42848866215704123,0.05833762867381541,0.0014113606801318247,6.5012012660305845e-6,5.71402269021644e-9,9.281696086927092e-13,2.6475922215270066e-17,1.2775779847318847e-22,1.0946198907609076e-28,1.8986004553950012e-35,7.0120406997755404e-43,5.448903826798849e-51,5.670778205933241e-60,1.184150548151248e-69,3.157156677514423e-80,1.505534415717227e-91,8.763252992314716e-104,7.912217793236991e-117,8.164276427619528e-131,1.2108224455585292e-145,2.014482507096105e-161,5.186691351120253e-178,1.3506990450439975e-193,2.1612681477731662e-208,3.8034171339067976e-224,6.822552529817244e-240,1.018910132611477e-256,1.3386533330627508e-274
100.0,6.0e-8,18.7,7.61,0.45,3.2013187321949308e-192,-2.6333501014074818e-111,9.252115253044814e-99,-3.949489838126229e-88,3.845562206924054e-77,-4.927900090601848e-68,9.305607568153355e-61,-1.2933562466103744e-48,5.0154889575377975e-39,-9.037909416166098e-32,4.374288285614224e-24,-2.967608787924885e-19,2.5480485384533495e-14,-3.3557226850022204e-12,1.0035588194151037e-10,-1.24223566715596e-9,9.095148945491532e-9,-4.7004876839338794e-8,1.8907655560012143e-7,-6.150502968746428e-7,1.6161695743995779e-6,-3.3808362075931455e-6,5.5553794931397615e-6,-7.099260933124688e-6,6.987696869432864e-6,-5.228227648979019e-6,2.911806139137565e-6,-1.1656438642549573e-6,3.157181579800736e-7,-2.159697554506018e-8,0.0008693840114192657,0.11665279790987422,0.5571090535984541,0.2989938807242041,0.025958025260347423,0.0004155417404864281,1.2898061248224634e-6,7.731129195941889e-10,5.190383687483664e-14,2.573332317567813e-17,1.574430829143663e-19,-4.345964192382144e-23,1.2907596652360683e-27,-5.206140741238392e-33,2.899562806825249e-39,-1.4320622239703002e-46,9.565334465126329e-55,-5.6442062793107756e-64,4.240236799558712e-74,-2.8415876256873955e-85,2.2068302161229085e-97,-1.4846457576196522e-110,1.0830978766417102e-124,-6.264591565340596e-140,3.144000013313307e-156,-6.512236867181912e-172,3.5500109481672385e-187,-8.813798821568502e-204,-1.9705418608181783e-220,1.5961647513317345e-237,8.584283196770832e-258
50.0,6.0e-8,18.7,7.61,0.45,5.354568741422715e-205,-2.2663643851957e-169,7.817647868257875e-154,-5.493341354766029e-140,1.2017108213266797e-125,-4.833379941076115e-113,4.1029203245566325e-102,-3.771776639298092e-86,1.464701269506807e-72,-4.1191291694885534e-61,4.9806923060804035e-49,-1.3789520269632829e-39,7.944681127415903e-30,-9.449370744733784e-23,1.3467358000416107e-16,-9.818090529242702e-13,1.7907812464966038e-10,-2.8653284700859015e-9,2.2926011790319965e-8,-1.236185367730265e-7,4.951545753898286e-7,-1.500594752637862e-6,3.4271635464693567e-6,-5.868491591826991e-6,7.498205492355523e-6,-7.089322683644474e-6,4.878043867350847e-6,-2.3674999692774105e-6,7.65510198951731e-7,1.2432304115741508e-6,0.004381390264752591,0.2056059237145857,0.5713409012043535,0.2060055219593697,0.012523065667098958,0.00014150925764023234,3.0990670454454706e-7,-1.5361061907801704e-12,7.78398214339619e-12,-9.107529363747467e-14,1.5861028199116068e-16,-4.108187411405295e-20,1.613343012023489e-24,-9.171397274360955e-30,7.22904748541283e-36,-5.063660797411696e-43,4.811184221423288e-51,-4.0205938115173395e-60,4.204943448974629e-70,-3.804652678140855e-81,3.8260447413092008e-93,-3.176134807228744e-106,2.7298694765522272e-120,-1.8013008388204026e-135,1.0289481644148294e-151,-2.5523928343034518e-167,1.9493859559395595e-182,-1.117980590494266e-198,5.053768671820306e-215,-1.4904785019663366e-232,2.854437867323437e-251
10.0,6.0e-8,18.7,7.61,0.45,7.584486608708975e-262,-2.8077701006941123e-242,3.0669102791323966e-224,-1.1722222222601769e-207,1.8376458965702484e-190,-7.087326221296589e-175,7.892368187470025e-161,-1.3365222202259912e-141,1.3845764179915207e-124,-1.56124785256022e-109,1.1918022797342064e-93,-3.487494903879497e-80,3.8712579619697555e-66,-1.815043685243559e-54,2.3628873930406023e-43,-3.842041601168829e-34,3.1794436040417364e-26,-5.990301413285113e-20,1.0614387809926111e-14,-4.215627054076313e-11,4.764195367005999e-9,-6.185690600735603e-8,3.515704595563794e-7,-1.1415204709646538e-6,2.3604528795558077e-6,-3.265238969413557e-6,3.0695985699100145e-6,-1.9364447474786634e-6,3.1638988143658446e-6,0.0014976294613463907,0.09154267228871944,0.49919379236549816,0.36235055035473723,0.04440364121370991,0.0010048123032870566,4.353065388189142e-6,3.777606373327965e-9,-1.2684682641280712e-11,7.345477086365809e-13,-2.2400220824405787e-14,3.3603709575349525e-16,-9.117555447966918e-19,3.139572628390597e-22,-1.3327294945518708e-26,7.158272471332843e-32,-3.3959160659132895e-38,2.340292620922933e-45,-1.5372010081626557e-53,1.3088018623408418e-62,-9.53695745035545e-73,7.488073952179779e-84,-4.7049747691491704e-96,2.9954663452343026e-109,-1.4505863727404994e-123,6.095749355431152e-139,-1.1255746268620384e-153,6.519590029194718e-168,-2.907697298713611e-183,1.0608297575667544e-198,-2.7005528442253853e-215,5.160471909879525e-233
5.0,6.0e-8,18.7,7.61,0.45,5.0599055417665755e-266,-1.7526599350367704e-246,1.7808701322071306e-228,-6.40520480548361e-212,9.742093428689713e-195,-3.779656105262876e-179,4.410002689410305e-165,-8.176664097596571e-146,9.708440022412637e-129,-1.312800576910101e-113,1.2519100918677512e-97,-4.708122139547706e-84,6.71467756702096e-70,-3.832255097163915e-58,5.366026562052638e-47,-7.850669806780543e-38,4.3715230750788204e-30,-3.1031862645401486e-24,1.3871191008682937e-19,-1.7287624445335565e-16,2.0984222598949382e-14,-5.903132711194346e-13,5.148226407476514e-12,-2.2455697741029154e-11,5.82028670471533e-11,-9.669219628694493e-11,1.241451168678806e-10,3.227264381007141e-8,3.0288760694529565e-5,0.00669544960194979,0.17863931518648782,0.5443488766834295,0.2497081149874293,0.020267948445981083,0.00030906670945322255,9.063020582693306e-7,1.1351013415569015e-9,-1.8787736364651998e-10,4.008235647167433e-11,-5.583605296932553e-12,3.7625579417755514e-13,-5.39585499299295e-15,8.79848004357841e-18,-1.4854459042652714e-21,2.656693941138819e-26,-3.4258676056400115e-32,5.0687424074854824e-39,-5.726840399405868e-47,7.158643639875321e-56,-6.956131183182925e-66,6.8655678107483465e-77,-5.201334688612737e-89,3.856882807387636e-102,-2.1058950162450975e-116,9.657039915481204e-132,-1.8803027762087538e-146,1.1070886231275676e-160,-4.824494590189068e-176,1.648034472385472e-191,-3.7513221513269e-208,6.0959402462323264e-226
4.0,6.0e-8,18.7,7.61,0.45,1.0685918428038403e-267,-5.07336280873257e-248,7.050963944057693e-230,-3.447440110302613e-213,7.059939023808708e-196,-3.63613925993431e-180,5.52789628331944e-166,-1.305368832495542e-146,1.9230156033963687e-129,-3.135789766613886e-114,3.500980050721417e-98,-1.4963310046587233e-84,2.3547084681017982e-70,-1.4384326366752333e-58,2.0815647974898243e-47,-2.9943128514142476e-38,1.5023673175321664e-30,-8.259383960907166e-25,2.3645845663149353e-20,-1.6648335175781165e-17,1.380948845187489e-15,-4.28688588353301e-14,4.1354175702571167e-13,-1.945160089519262e-12,5.345456419235363e-12,-9.292697392860319e-12,4.6218966641820514e-11,7.14771889526477e-8,5.534037417742153e-5,0.009659243328229091,0.20996716026614953,0.5454166250007382,0.21897038969900975,0.015717855688885413,0.00021276068570906217,5.518519074871014e-7,2.14361344502845e-9,-7.177097116980052e-10,1.9033709719040316e-10,-3.142123981100915e-11,2.53457003676224e-12,-4.7685888228900473e-14,9.689752207258924e-17,-1.948187539423097e-20,4.045990932374604e-25,-5.914800728901548e-31,9.644951487187725e-38,-1.1682250168666488e-45,1.531419406954025e-54,-1.5373127514974416e-64,1.5531111693211502e-75,-1.1982816311326422e-87,9.028435827571872e-101,-5.007879501018674e-115,2.3363623956044987e-130,-4.642051571067287e-145,2.801821676776476e-159,-1.2596231898427368e-174,4.47686057420002e-190,-1.0723364793299045e-206,1.862113781973538e-224
3.0,6.0e-8,18.7,7.61,0.45,1.28415610823677e-268,-4.912666668622484e-249,5.47625279172676e-231,-2.138760892152497e-214,3.496683365873741e-197,-1.4428320785585142e-181,1.77143027923616e-167,-3.421341632312601e-148,4.1948948137629983e-131,-5.820407304264994e-116,5.677788342775814e-100,-2.1865654152268865e-86,3.2111319322258935e-72,-1.904818117669719e-60,2.7981935472013153e-49,-4.286664704780008e-40,2.407838941109703e-32,-1.5699514554710572e-26,5.907365547032921e-22,-7.293150217287492e-19,1.4306868094779512e-16,-6.78638543806891e-15,7.837313177512196e-14,-4.107193971384606e-13,1.21890808258938e-12,-2.2257177400293832e-12,9.368091482162468e-11,1.8037697504611548e-7,0.00011153420894149492,0.014902619628291112,0.2527395460522813,0.5383611719481162,0.18255775779238687,0.011196894129689064,0.00013001018177993473,2.814869085306998e-7,5.938481859091523e-9,-2.394058797698143e-9,6.600599859120034e-10,-1.11207606430148e-10,9.204917231317812e-12,-1.8544220251868552e-13,4.200176732538247e-16,-9.493669996231239e-20,2.1664385873163715e-24,-3.3495905704429434e-30,5.5686636254928605e-37,-6.700037564168579e-45,8.613814631318891e-54,-8.478582541581276e-64,8.488078101442601e-75,-6.614939754611411e-87,5.162906746971555e-100,-3.0522983483689706e-114,1.5623241444014675e-129,-3.4987290325448614e-144,2.4365904110244196e-158,-1.288507575107744e-173,5.469556850581767e-189,-1.583535846458431e-205,3.3554819725782404e-223
2.0,6.0e-8,18.7,7.61,0.45,7.501255712396846e-269,-2.221061762066905e-249,1.956017223730317e-231,-6.078798411273486e-215,7.840879442349346e-198,-2.5345594914593533e-182,2.425445438427969e-168,-3.6391332043673715e-149,3.4573614092701225e-132,-3.704643556658235e-117,2.7742163204690912e-101,-8.11745441071895e-88,8.91970241186011e-74,-3.8846708357783963e-62,4.121071981741341e-51,-4.562403162545785e-42,1.94135656245978e-34,-1.1054998152148972e-28,4.953986121196807e-24,-1.3795687052182618e-20,1.0382755500108736e-17,-1.0915042959540315e-15,1.8209900285912144e-14,-1.1791120659126114e-13,4.0686994283371883e-13,-7.645928399686387e-13,4.0740088684129057e-10,7.175212362633151e-7,0.00032446988326250537,0.028455738589767545,0.3259708271656614,0.5078456585798067,0.13113720110518398,0.006209470322387093,5.582809955186211e-5,8.304796799968527e-8,7.548413553679876e-9,-2.946156128614811e-9,8.03178463272832e-10,-1.3930133139081988e-10,1.2442494594849587e-11,-3.459365156088066e-13,1.3314851055031422e-15,-5.206315910117353e-19,2.0098638996663675e-23,-5.1641480025543e-29,1.4138227852497017e-35,-2.7891365662447427e-43,5.8520999553422915e-52,-9.31383905836691e-62,1.4826249550484868e-72,-1.7914270828857045e-84,2.0973393476983704e-97,-1.7893658153117198e-111,1.2681872620850785e-126,-3.7747493027370536e-141,3.36371339997726e-155,-2.2010125380144506e-170,1.1237065760467527e-185,-3.8226365378901964e-202,9.341064785787992e-220
1.0,6.0e-8,18.7,7.61,0.45,7.388402652582286e-272,-2.1807098436478427e-252,1.8943527820197214e-234,-5.803873081224408e-218,7.507561257017885e-201,-2.4685389135385925e-185,2.426947183966372e-171,-3.76131021503126e-152,3.6965341372152227e-135,-4.095162841385198e-120,3.173052195525291e-104,-9.670548922721734e-91,1.126421350147044e-76,-5.371713875907139e-65,6.542419405853094e-54,-8.781929131912874e-45,4.735457889541068e-37,-3.4607204326305263e-31,1.9739797391977613e-26,-1.035528175116206e-22,3.2799742172939256e-19,-1.1299827450989997e-16,4.039003181090639e-15,-3.847005878011425e-14,1.752526786109569e-13,4.541512641699216e-12,2.0688019734896425e-8,1.7384397417392826e-5,0.0029084037033336465,0.09109221338326708,0.4635919781980012,0.3843447464328876,0.05648065802356033,0.0015563889280724623,8.19929182755411e-6,6.186480591478628e-9,1.0556692765718435e-9,-3.732781839394565e-10,9.424912976604599e-11,-1.546700388303125e-11,1.3105821206245293e-12,-3.366195248107062e-14,1.1782110137129188e-16,-4.300770447744321e-20,1.6116778845220754e-24,-4.150059913315869e-30,1.1609033747887489e-36,-2.3611674785939905e-44,5.123960860847301e-53,-8.445240538189672e-63,1.3943295875669475e-73,-1.7514090557767565e-85,2.13748115568802e-98,-1.9059651706573135e-112,1.4148009110067877e-127,-4.416966517834411e-142,4.131819239528026e-156,-2.839195973455708e-171,1.5224009405436496e-186,-5.439670447581673e-203,1.3964657344738109e-220
0.0,6.0e-8,18.7,7.61,0.45,2.9247651437276147e-269,-1.4224549141243641e-249,2.015585762544489e-231,-9.934120524112098e-215,2.0328298304433476e-197,-1.0387518772158882e-181,1.5583524268938327e-167,-3.617693983258739e-148,5.225319430065258e-131,-8.334310898896621e-116,9.072907091699685e-100,-3.763143400196599e-86,5.708959626432202e-72,-3.338059582076073e-60,4.6058102541024304e-49,-6.36351618655087e-40,3.1655630747378314e-32,-1.8621310458720928e-26,6.638187649011973e-22,-7.460561967521162e-19,1.0504538354884105e-16,-9.048687892649264e-15,4.750952148361223e-13,-9.343051795996338e-12,6.925849961262404e-11,5.55805109180929e-10,1.2274245129854814e-6,0.00036383015652359047,0.02140311343631324,0.24656599042235897,0.5232654460368495,0.19535824080891964,0.012884010926547442,0.00015767760089870536,5.450762019338512e-7,-1.309514597677717e-7,6.879403046864118e-8,-2.679718713774803e-8,7.923018610004672e-9,-1.6779955819413052e-9,2.1690728544976333e-10,-1.2787980094924125e-11,1.6158572231149481e-13,-2.3556147426473727e-16,3.388223658835039e-20,-3.084538599540611e-25,2.7830385767047654e-31,-1.6716432700186452e-38,9.883210802088184e-47,-4.1279834763354e-56,1.6198616343768606e-66,-4.573746739054039e-78,1.1966714004635005e-90,-2.1992257518882006e-104,3.258152583025976e-119,-1.9780838156647042e-133,3.523826383572363e-147,-4.533703939806323e-162,4.488989066403649e-177,-2.928131491859404e-193,1.3593797712880251e-210
-1.0,7.0e-8,18.7,7.61,0.45,8.46588536638952e-199,-3.2486171859439224e-183,1.0648902126975497e-168,-3.009826251479732e-155,1.1004424344844504e-141,-2.7799043610065006e-129,5.297282255503902e-118,-2.5537873591861252e-104,4.066387759069909e-92,-2.887610319036695e-81,2.55760464275271e-70,-5.771925250199878e-61,1.0553010968794076e-51,-4.928462338399934e-44,4.346442586683898e-37,-1.562671093272114e-31,4.257034380798084e-27,-5.981398187932793e-24,1.3763347428735467e-21,-8.812909100116588e-20,3.172288507387539e-18,-1.2187897054590874e-16,4.138408870995433e-15,-1.3519285843704583e-14,2.506446913341455e-10,3.028197403556229e-7,8.82465578398241e-5,0.006222957265164796,0.10611967507738819,0.4285043400115848,0.3852253992822741,0.07120908535799671,0.0026094656704443732,2.042347349157879e-5,1.7919949130929e-7,-1.2776261293779266e-7,7.572301553353266e-8,-2.8635799659403398e-8,6.392974404422679e-9,-7.076822559614462e-10,2.421482908103866e-11,-1.6466584564493088e-13,3.461843439298484e-15,-1.758991690066188e-16,2.5576603016060775e-18,-4.7233579662630115e-21,1.1203045966265296e-24,-2.7800783969261757e-29,8.843929183068692e-35,-3.131216527201436e-41,1.454993427663046e-48,-7.904442582855384e-57,5.824120607303798e-66,-5.108616983469383e-76,5.802068933120223e-87,-5.777283861049672e-98,5.662813871921585e-109,-6.964026143295472e-121,4.181965519653082e-133,-3.0133839668634586e-146,2.729623490985564e-160
-2.0,7.0e-8,18.7,7.61,0.45,4.095660433691499e-200,-1.5886531133987298e-184,5.414014194030808e-170,-1.6369519833596777e-156,6.588110073572799e-143,-1.885214074434015e-130,4.1890286208103407e-119,-2.4262656019828104e-105,4.788891501869642e-93,-4.35766472634439e-82,5.124439815481742e-71,-1.5945253822194128e-61,4.180477182390704e-52,-2.9091838437130785e-44,3.951361140584061e-37,-2.234807332222697e-31,9.59914874270818e-27,-2.0521305199332976e-23,6.019443733587585e-21,-3.398965969939406e-19,9.932257158494875e-18,-3.1927586959792804e-16,9.730724182793344e-15,1.3175112897943573e-12,4.3732068760750865e-9,3.1461274020788223e-6,0.0005439564755591708,0.022597223926731486,0.22306952466325738,0.502230525813938,0.23248925728730546,0.01881781059054722,0.0002481295213456504,-1.0984139938135879e-7,1.1909208252516304e-6,-1.1861896116876873e-6,7.934300498301306e-7,-3.4900661868664693e-7,9.530141940724992e-8,-1.4258697008828381e-8,8.769448447439138e-10,-1.390773261391975e-11,3.9248092712618697e-13,-1.781671997699103e-14,2.0433917276605883e-16,-2.641776918196921e-19,4.249877155262879e-23,-7.312744173057386e-28,1.697129617170543e-33,-4.653274324349855e-40,1.768065204180172e-47,-8.18201122734958e-56,5.264299540340925e-65,-4.072230511306113e-75,4.070790289442179e-86,-3.5309921615466007e-97,2.968391166365274e-108,-3.0741448806566016e-120,1.5251340955020735e-132,-8.9110906738202e-146,6.432698710139144e-160
-3.0,7.0e-8,18.7,7.61,0.45,2.1049196831455572e-200,-9.323815044839374e-185,3.526686499031186e-170,-1.1512061958519858e-156,4.8707615785606045e-143,-1.4281831707551777e-130,3.171709502705053e-119,-1.7917899801278117e-105,3.3695180467304395e-93,-2.859644044362767e-82,3.083449034656667e-71,-8.711103612784554e-62,2.0738018159853785e-52,-1.3257394999022476e-44,1.691450239697446e-37,-9.248245800394355e-32,3.931094447420452e-27,-8.201666294278973e-24,2.211858223083932e-21,-1.2291685622243202e-19,3.797058468870413e-18,-1.5853756693794718e-16,6.409165012842342e-15,7.972167200469562e-12,1.8189290466795544e-8,9.86891362059602e-6,0.001287745009794285,0.04030980655910507,0.29766449586439186,0.4917879184771395,0.16028200967397188,0.00858460272515211,7.450593693449294e-5,-3.357907548637388e-6,5.591343837134234e-6,-6.009987164341284e-6,4.407667729399085e-6,-2.18093030113146e-6,7.009266418811616e-7,-1.359283287387034e-7,1.4287581522250319e-8,-9.05406244319424e-10,8.019405959317651e-11,-4.681704897974992e-12,6.843863551663916e-14,-1.0730944189240471e-16,1.947504521679369e-20,-3.5350867436476367e-25,8.239240865304003e-31,-2.2144812898994025e-37,8.228448898299343e-45,-3.7589403496938246e-53,2.41711554361399e-62,-1.890166627245332e-72,1.928827890463929e-83,-1.721746992270405e-94,1.4988359582126145e-105,-1.613921084783983e-117,8.339652983964234e-130,-5.072656709088425e-143,3.802669788871343e-157
-4.0,7.0e-8,18.7,7.61,0.45,1.4194360112277e-202,-7.062763392157042e-187,3.02393243085217e-172,-1.1281019105406744e-158,5.5184672336020745e-145,-1.8963856225879732e-132,5.0113899262131995e-121,-3.4227635960018494e-107,7.898527407609337e-95,-8.320065787110285e-84,1.1191265512880708e-72,-3.9299474941981113e-63,1.148674929613282e-53,-8.863257828842205e-46,1.3484384032162413e-38,-8.86265849034713e-33,4.737798498000052e-28,-1.344402560724117e-24,4.888580689190965e-22,-2.831298319458473e-20,1.0079990771340629e-18,-6.010343344889215e-17,5.203111449172948e-15,2.0973597548384026e-11,4.035998442368517e-8,1.8628627601072157e-5,0.002066548341660089,0.05488349589210077,0.3420031310261802,0.47091252728046024,0.1248068361098372,0.0052736832230833985,3.614925813478044e-5,-3.582799049378145e-6,6.323065523152872e-6,-7.558710844659335e-6,6.370935225135942e-6,-3.822792071345247e-6,1.6366264893634838e-6,-5.026393402632331e-7,1.1328381341936315e-7,-1.9293687349629472e-8,2.327817903584348e-9,-1.4639161759549962e-10,2.4998751548443353e-12,-5.0076924864062395e-15,1.209825108399087e-18,-2.9399093171379484e-23,8.916098961225778e-29,-2.945603195297487e-35,1.2509170685449927e-42,-6.069997467396601e-51,3.891272876814425e-60,-2.8836282520876266e-70,2.6813062996424367e-81,-2.1171066665769008e-92,1.5952914877520673e-103,-1.4652066501758905e-115,6.402460963244929e-128,-3.281772124391197e-141,2.0747618768985723e-155
-5.0,7.0e-8,18.7,7.61,0.45,5.660532264407809e-203,-2.509875063325033e-187,9.591698526984919e-173,-3.1969583188841144e-159,1.3983917679633657e-145,-4.302971488787095e-133,1.0212466366856733e-121,-6.3012174246583865e-108,1.3270005408196305e-95,-1.2957351773567688e-84,1.650947175236709e-73,-5.641669293682121e-64,1.65328131863708e-54,-1.315964176154692e-46,2.1096880625766054e-39,-1.4719552792246356e-33,8.261340923466894e-29,-2.420316469903497e-25,9.597230653716306e-23,-7.085973408534149e-21,3.308235716512947e-19,-2.6417970818706954e-17,7.309057242949846e-15,4.2495541797481823e-11,7.241304866039796e-8,2.9631796228859936e-5,0.002911762082908195,0.06835813557154226,0.37473247908170376,0.4490512773250164,0.1013643147950915,0.0035334525584243335,2.0359424217948217e-5,-5.1555790414795815e-6,9.443462933961087e-6,-1.1945436607121666e-5,1.0762457698795102e-5,-6.977914257940644e-6,3.2531863803997227e-6,-1.081830415662311e-6,2.536649547718349e-7,-4.128206636284786e-8,4.432113182278815e-9,-2.571234789598805e-10,4.757726064926878e-12,-1.1672142797527662e-14,3.588199828670686e-18,-1.1324007854223964e-22,4.520772076719562e-28,-1.9788252026144543e-34,1.1128245925416441e-41,-7.10521060874969e-50,5.9309624539913776e-59,-5.65004522366041e-69,6.660598703538354e-80,-6.573832673032695e-91,6.1054837097837644e-102,-6.816601958317864e-114,3.5717170982701006e-126,-2.1659099325267553e-139,1.598433798988594e-153
-10.0,7.0e-8,18.7,7.61,0.45,5.640058451716752e-209,-2.971978290849775e-193,1.3599916531351924e-178,-5.475515771729681e-165,2.92344810290896e-151,-1.1121013671652201e-138,3.3150326436162896e-127,-2.6206841218255076e-113,7.252523985581659e-101,-9.611461327108988e-90,1.7317863194663667e-78,-8.812799637120995e-69,4.102720367107035e-59,-5.627264967549883e-51,1.7258576917715155e-43,-2.6425007721534133e-37,3.8853464163164836e-32,-3.650141406355013e-28,5.3461119897482475e-25,-1.3462180456164084e-22,2.3272827256949935e-20,-1.4396277646255008e-18,8.092754532939705e-14,3.920507907030795e-10,4.524802972464401e-7,0.00012527428542366098,0.008298606379327732,0.13021929662877915,0.4674033816859428,0.3492579013120125,0.04400549479347423,0.0006882004416056673,2.3104995855039095e-6,-3.350255047133578e-6,6.6360634392193975e-6,-9.21549376677937e-6,9.229399935390878e-6,-6.744185388186977e-6,3.5915691762616964e-6,-1.3755714962795937e-6,3.686847621612678e-7,-6.596419139617776e-8,7.2752092062587425e-9,-4.3330991226129915e-10,1.2185872199037503e-11,-8.884524016119631e-14,9.168323221638153e-17,-9.095843624059377e-21,1.039517672852572e-25,-1.1945931812610321e-31,1.6429477165291268e-38,-2.4318939628916855e-46,4.536022325536778e-55,-9.44050007301386e-65,2.403240388726442e-75,-5.098268841471749e-86,1.016193549487476e-96,-2.4311173295541365e-108,2.7200358200173708e-120,-3.500109909412636e-133,5.432459027238571e-147
-50.0,7.0e-8,18.7,7.61,0.45,9.426774254712422e-224,-1.8708156416089783e-207,3.428191893948754e-192,-5.909823198876589e-178,1.4511620333380887e-163,-2.736488819827131e-150,4.3684451796689604e-138,-2.0002039417689123e-123,3.4671577982297165e-110,-3.1098092946062184e-98,4.093604604756625e-86,-1.6423408264952442e-75,6.509686667870987e-65,-8.215483930001698e-56,2.496436433451639e-47,-4.008859457603295e-40,6.251382055693936e-34,-5.707101764126003e-29,6.090843822913339e-25,-5.247697725346586e-22,1.4319957553486966e-19,3.556113663910297e-15,2.914340077831088e-11,5.496863560553007e-8,2.457233987097651e-5,0.002634629876274994,0.06695562968036443,0.3878829870764169,0.45855775784022473,0.08283071923420518,0.001113269150970973,3.630498743486785e-7,1.2638681163599353e-7,-5.501585597130785e-7,1.6463650172085415e-6,-3.5975982648883497e-6,5.960334431149618e-6,-7.671675165549348e-6,7.802380335673845e-6,-6.355118223200046e-6,4.201620399471984e-6,-2.2926877953165578e-6,1.0546967302997468e-6,-4.1771423012206236e-7,1.4348386812624837e-7,-4.192442339335508e-8,9.955768075369498e-9,-1.8069877257042143e-9,2.3252883334770707e-10,-1.90081331279399e-11,7.901018065896573e-13,-7.608303154768856e-15,7.246616401415735e-18,-4.880015429736205e-22,2.457355706743808e-27,-6.287486220751126e-33,9.33080438626331e-39,-1.047984767902342e-45,3.561035809744011e-53,-9.250607703094823e-62,1.9789906160663522e-71
